Dataset,Run,Cohort,Subject,Condition,TimePoint,BioReplicate,Experiment,Batch,Channel,Fraction,Species,Disease,Tissue,Enzyme,Notes
MSV000096122,ScltlMsclSet3BRPhsFr16.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr16,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr17.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr17,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr17.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr17,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr17.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr17,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr17.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr17,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr17.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr17,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr17.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr17,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr18.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr18,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr18.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr18,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr18.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr18,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr18.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr18,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr18.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr18,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr18.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr18,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr19.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr19,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr19.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr19,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr19.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr19,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr19.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr19,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr19.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr19,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr19.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr19,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr2.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr2,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr2.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr2,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr2.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr2,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr2.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr2,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr2.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr2,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr2.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr2,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr20.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr20,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr20.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr20,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr20.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr20,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr20.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr20,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr20.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr20,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr20.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr20,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr21.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr21,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr21.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr21,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr21.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr21,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr21.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr21,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr21.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr21,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr21.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr21,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr22.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr22,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr22.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr22,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr22.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr22,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr22.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr22,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr22.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr22,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr22.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr22,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr23.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr23,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr23.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr23,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr23.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr23,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr23.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr23,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr23.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr23,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr23.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr23,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr24.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr24,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr24.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr24,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr24.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr24,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr24.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr24,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr24.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr24,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr24.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr24,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr25.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr25,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr25.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr25,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr25.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr25,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr25.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr25,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr25.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr25,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr25.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr25,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr26.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr26,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr26.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr26,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr26.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr26,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr26.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr26,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr26.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr26,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr26.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr26,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr27.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr27,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr27.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr27,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr27.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr27,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr27.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr27,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr27.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr27,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr27.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr27,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr28.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr28,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr28.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr28,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr28.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr28,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr28.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr28,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr28.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr28,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr28.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr28,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr29.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr29,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr29.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr29,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr29.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr29,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr29.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr29,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr29.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr29,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr29.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr29,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr3.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr3,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr3.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr3,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr3.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr3,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr3.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr3,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr3.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr3,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr3.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr3,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr30.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr30,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr30.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr30,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr30.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr30,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr30.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr30,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr30.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr30,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr30.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr30,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr31.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr31,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr31.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr31,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr31.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr31,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr31.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr31,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr31.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr31,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr31.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr31,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr32.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr32,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr32.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr32,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr32.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr32,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr32.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr32,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr32.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr32,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr32.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr32,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr33.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr33,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr33.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr33,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr33.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr33,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr33.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr33,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr33.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr33,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr33.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr33,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr4.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr4,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr4.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr4,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr4.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr4,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr4.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr4,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr4.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr4,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr4.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr4,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr5.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr5,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr5.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr5,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr5.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr5,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr5.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr5,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr5.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr5,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr5.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr5,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr6.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr6,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr6.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr6,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr6.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr6,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr6.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr6,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr6.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr6,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr6.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr6,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr7.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr7,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr7.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr7,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr7.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr7,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr7.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr7,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr7.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr7,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr7.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr7,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr8.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr8,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr8.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr8,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr8.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr8,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr8.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr8,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr8.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr8,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr8.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr8,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr9.mzML,ScltlMscl,,,,Donor24,Set3,BRPhs,126,Fr9,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr9.mzML,ScltlMscl,,,,Donor25,Set3,BRPhs,127,Fr9,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr9.mzML,ScltlMscl,,,,Donor26,Set3,BRPhs,128,Fr9,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr9.mzML,ScltlMscl,,,,Donor27,Set3,BRPhs,129,Fr9,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr9.mzML,ScltlMscl,,,,Donor28,Set3,BRPhs,130,Fr9,,,,,
MSV000096122,ScltlMsclSet3BRPhsFr9.mzML,ScltlMscl,,,,Reference,Set3,BRPhs,131,Fr9,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr1.mzML,ScltlMscl,,,,Donor29,Set4,BRPhs,126,Fr1,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr1.mzML,ScltlMscl,,,,Donor30,Set4,BRPhs,127,Fr1,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr1.mzML,ScltlMscl,,,,Donor31,Set4,BRPhs,128,Fr1,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr1.mzML,ScltlMscl,,,,Donor32,Set4,BRPhs,129,Fr1,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr1.mzML,ScltlMscl,,,,Donor33,Set4,BRPhs,130,Fr1,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr1.mzML,ScltlMscl,,,,Reference,Set4,BRPhs,131,Fr1,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr10.mzML,ScltlMscl,,,,Donor29,Set4,BRPhs,126,Fr10,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr10.mzML,ScltlMscl,,,,Donor30,Set4,BRPhs,127,Fr10,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr10.mzML,ScltlMscl,,,,Donor31,Set4,BRPhs,128,Fr10,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr10.mzML,ScltlMscl,,,,Donor32,Set4,BRPhs,129,Fr10,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr10.mzML,ScltlMscl,,,,Donor33,Set4,BRPhs,130,Fr10,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr10.mzML,ScltlMscl,,,,Reference,Set4,BRPhs,131,Fr10,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr11.mzML,ScltlMscl,,,,Donor29,Set4,BRPhs,126,Fr11,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr11.mzML,ScltlMscl,,,,Donor30,Set4,BRPhs,127,Fr11,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr11.mzML,ScltlMscl,,,,Donor31,Set4,BRPhs,128,Fr11,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr11.mzML,ScltlMscl,,,,Donor32,Set4,BRPhs,129,Fr11,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr11.mzML,ScltlMscl,,,,Donor33,Set4,BRPhs,130,Fr11,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr11.mzML,ScltlMscl,,,,Reference,Set4,BRPhs,131,Fr11,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr12.mzML,ScltlMscl,,,,Donor29,Set4,BRPhs,126,Fr12,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr12.mzML,ScltlMscl,,,,Donor30,Set4,BRPhs,127,Fr12,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr12.mzML,ScltlMscl,,,,Donor31,Set4,BRPhs,128,Fr12,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr12.mzML,ScltlMscl,,,,Donor32,Set4,BRPhs,129,Fr12,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr12.mzML,ScltlMscl,,,,Donor33,Set4,BRPhs,130,Fr12,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr12.mzML,ScltlMscl,,,,Reference,Set4,BRPhs,131,Fr12,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr13.mzML,ScltlMscl,,,,Donor29,Set4,BRPhs,126,Fr13,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr13.mzML,ScltlMscl,,,,Donor30,Set4,BRPhs,127,Fr13,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr13.mzML,ScltlMscl,,,,Donor31,Set4,BRPhs,128,Fr13,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr13.mzML,ScltlMscl,,,,Donor32,Set4,BRPhs,129,Fr13,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr13.mzML,ScltlMscl,,,,Donor33,Set4,BRPhs,130,Fr13,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr13.mzML,ScltlMscl,,,,Reference,Set4,BRPhs,131,Fr13,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr14.mzML,ScltlMscl,,,,Donor29,Set4,BRPhs,126,Fr14,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr14.mzML,ScltlMscl,,,,Donor30,Set4,BRPhs,127,Fr14,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr14.mzML,ScltlMscl,,,,Donor31,Set4,BRPhs,128,Fr14,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr14.mzML,ScltlMscl,,,,Donor32,Set4,BRPhs,129,Fr14,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr14.mzML,ScltlMscl,,,,Donor33,Set4,BRPhs,130,Fr14,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr14.mzML,ScltlMscl,,,,Reference,Set4,BRPhs,131,Fr14,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr15.mzML,ScltlMscl,,,,Donor29,Set4,BRPhs,126,Fr15,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr15.mzML,ScltlMscl,,,,Donor30,Set4,BRPhs,127,Fr15,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr15.mzML,ScltlMscl,,,,Donor31,Set4,BRPhs,128,Fr15,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr15.mzML,ScltlMscl,,,,Donor32,Set4,BRPhs,129,Fr15,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr15.mzML,ScltlMscl,,,,Donor33,Set4,BRPhs,130,Fr15,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr15.mzML,ScltlMscl,,,,Reference,Set4,BRPhs,131,Fr15,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr16.mzML,ScltlMscl,,,,Donor29,Set4,BRPhs,126,Fr16,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr16.mzML,ScltlMscl,,,,Donor30,Set4,BRPhs,127,Fr16,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr16.mzML,ScltlMscl,,,,Donor31,Set4,BRPhs,128,Fr16,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr16.mzML,ScltlMscl,,,,Donor32,Set4,BRPhs,129,Fr16,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr16.mzML,ScltlMscl,,,,Donor33,Set4,BRPhs,130,Fr16,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr16.mzML,ScltlMscl,,,,Reference,Set4,BRPhs,131,Fr16,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr17.mzML,ScltlMscl,,,,Donor29,Set4,BRPhs,126,Fr17,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr17.mzML,ScltlMscl,,,,Donor30,Set4,BRPhs,127,Fr17,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr17.mzML,ScltlMscl,,,,Donor31,Set4,BRPhs,128,Fr17,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr17.mzML,ScltlMscl,,,,Donor32,Set4,BRPhs,129,Fr17,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr17.mzML,ScltlMscl,,,,Donor33,Set4,BRPhs,130,Fr17,,,,,
MSV000096122,ScltlMsclSet4BRPhsFr17.mzML,ScltlMscl,,,,Reference,Set4,BRPhs,131,Fr17,,,,,
