Dataset,Run,Cohort,Subject,Condition,TimePoint,BioReplicate,Experiment,Batch,Channel,Fraction,Species,Disease,Tissue,Enzyme,Notes
MSV000084172,Alleles_ABCG_IAA/A3601_20180517/YE/20180517_SK_HLA_A3601_3Ips_a50mio_R2_01.mzML,,,,A3601_20180517,A3601,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3601_20180517/YE/20180517_SK_HLA_A3601_3Ips_a50mio_R2_02.mzML,,,,A3601_20180517,A3601,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A6601_20180430/YE/20180430_SK_HLA_A6601_3Ips_a50mio_R2_01.mzML,,,,A6601_20180430,A6601,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A6601_20180430/YE/20180430_SK_HLA_A6601_3Ips_a50mio_R2_02.mzML,,,,A6601_20180430,A6601,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A7401_20170720/GN20170719/SK_HLA_A7401_R2_01.mzML,,,,A7401_20170720,A7401,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A7401_20170720/GN20170719/SK_HLA_A7401_R2_02.mzML,,,,A7401_20170720,A7401,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B0704_20171012/GN20171012/SK_HLA_B0704_R2_01.mzML,,,,B0704_20171012,B0704,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B0704_20171012/GN20171012/SK_HLA_B0704_R2_02.mzML,,,,B0704_20171012,B0704,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B1301_20171012/GN20171012/SK_HLA_B1301_R2_01.mzML,,,,B1301_20171012,B1301,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B1301_20171012/GN20171012/SK_HLA_B1301_R2_02.mzML,,,,B1301_20171012,B1301,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B1502_20171019/GN20171019/SK_HLA_B1502_R2_02.mzML,,,,B1502_20171019,B1502,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B1503_2017/GN20171021/SK_HLA_B1503_R2_01.mzML,,,,B1503_2017,B1503,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B1503_2017/GN20171021/SK_HLA_B1503_R2_02.mzML,,,,B1503_2017,B1503,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B1801_20170720/GN20170718/SK_HLA_B1801_R2_01.mzML,OvCa39,OvCa39,,B1801_20170720,B1801,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B1801_20170720/GN20170718/SK_HLA_B1801_R2_02.mzML,OvCa39,OvCa39,,B1801_20170720,B1801,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B3507_20171016/GN20171016/SK_HLA_B3507_R2_01.mzML,,,,B3507_20171016,B3507,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B3507_20171016/GN20171016/SK_HLA_B3507_R2_02.mzML,,,,B3507_20171016,B3507,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B3701_20171019/GN20171019/SK_HLA_B3701_R2_01.mzML,OvCa68,OvCa68,,B3701_20171019,B3701,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B3701_20171019/GN20171019/SK_HLA_B3701_R2_02.mzML,OvCa68,OvCa68,,B3701_20171019,B3701,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B3802_20180519/YE/20180519_SK_HLA_B3802_3IPs_a50mio_R2_01.mzML,,,,B3802_20180519,B3802,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B3802_20180519/YE/20180519_SK_HLA_B3802_3Ips_a50mio_R2_02.mzML,,,,B3802_20180519,B3802,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4001_20180507/YE/20180507_SK_HLA_B4001_3Ips_a50mio_R2_01.mzML,OvCa99,OvCa99,,B4001_20180507,B4001,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4001_20180507/YE/20180507_SK_HLA_B4001_3Ips_a50mio_R2_02.mzML,OvCa99,OvCa99,,B4001_20180507,B4001,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4006_20171016/GN20171016/SK_HLA_B4006_R2_01.mzML,,,,B4006_20171016,B4006,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4006_20171016/GN20171016/SK_HLA_B4006_R2_02.mzML,,,,B4006_20171016,B4006,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4501_20180724/YE/20180724_SK_HLA_B4501_R2_01.mzML,OvCa81,OvCa81,,B4501_20180724,B4501,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4501_20180724/YE/20180724_SK_HLA_B4501_R2_02.mzML,OvCa81,OvCa81,,B4501_20180724,B4501,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4601_20170704/GN20170703/SK_HLA_B4601_R2_01.mzML,,,,B4601_20170704,B4601,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4601_20170704/GN20170703/SK_HLA_B4601_R2_02.mzML,,,,B4601_20170704,B4601,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4901_20171021/GN20171021/SK_HLA_B4901_R2_01.mzML,OvCa12,OvCa12,,B4901_20171021,B4901,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4901_20171021/GN20171021/SK_HLA_B4901_R2_02.mzML,OvCa12,OvCa12,,B4901_20171021,B4901,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5201_20171013/GN20171013/SK_HLA_B5201_R2_01.mzML,OvCa28,OvCa28,,B5201_20171013,B5201,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5201_20171013/GN20171013/SK_HLA_B5201_R2_02.mzML,OvCa28,OvCa28,,B5201_20171013,B5201,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5301_20170721/GN20170721/SK_HLA_B5301_R2_01.mzML,,,,B5301_20170721,B5301,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5301_20170721/GN20170721/SK_HLA_B5301_R2_02.mzML,,,,B5301_20170721,B5301,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5501_20170720/GN20170720/SK_HLA_B5501_R2_01.mzML,OvCa15,OvCa15,,B5501_20170720,B5501,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5501_20170720/GN20170720/SK_HLA_B5501_R2_02.mzML,OvCa15,OvCa15,,B5501_20170720,B5501,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5502_20171017/GN20171017/SK_HLA_B5502_R2_01.mzML,,,,B5502_20171017,B5502,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5502_20171017/GN20171017/SK_HLA_B5502_R2_02.mzML,,,,B5502_20171017,B5502,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5703_20180828/YY/20180828_SK_HLA_B5703_150mio_R2_01.mzML,,,,B5703_20180828,B5703,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5703_20180828/YY/20180828_SK_HLA_B5703_150mio_R2_02.mzML,,,,B5703_20180828,B5703,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5801_20180519/YE/20180519_SK_HLA_B5801_3IPs_a50mio_R2_01.mzML,,,,B5801_20180519,B5801,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5801_20180519/YE/20180519_SK_HLA_B5801_3Ips_a50mio_R2_02.mzML,,,,B5801_20180519,B5801,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5802_20180531/YE/20180531_SK_HLA_B5802_3IPs_a50mio_R2_01.mzML,,,,B5802_20180531,B5802,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5802_20180531/YE/20180531_SK_HLA_B5802_3IPs_a50mio_R2_02.mzML,,,,B5802_20180531,B5802,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C0704_2017/GN20170627/SK_HLA_C0704_R2_01.mzML,,,,C0704_2017,C0704,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0704_2017/GN20170627/SK_HLA_C0704_R2_02.mzML,,,,C0704_2017,C0704,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C0704_2017/YE/20180502_SK_HLA_C0704_3Ips_a50mio_R2_01.mzML,,,,C0704_2017,C0704,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0704_2017/YE/20180502_SK_HLA_C0704_3Ips_a50mio_R2_02.mzML,,,,C0704_2017,C0704,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C0801_2017/AC20171009/Broad_HLA_C0801_R2_Rep01.mzML,,,,C0801_2017,C0801,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0801_2017/AC20171009/Broad_HLA_C0801_R2_Rep02.mzML,,,,C0801_2017,C0801,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C0801_2017/H2A/20170618_SK_HLA_C0801_R2_01.mzML,,,,C0801_2017,C0801,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0801_2017/H2A/20170618_SK_HLA_C0801_R2_02.mzML,,,,C0801_2017,C0801,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C1202_20170627/GN20170626/SK_HLA_C1202_R2_01.mzML,,,,C1202_20170627,C1202,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C1202_20170627/GN20170626/SK_HLA_C1202_R2_02.mzML,,,,C1202_20170627,C1202,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C1701_2017/GN20170626/SK_HLA_C1701_R2_01.mzML,OvCa48,OvCa48,,C1701_2017,C1701,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C1701_2017/GN20170626/SK_HLA_C1701_R2_02.mzML,OvCa48,OvCa48,,C1701_2017,C1701,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/G0101_20170722/GN20170722/SK_HLA_G0101_R2_01.mzML,,,,G0101_20170722,G0101,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/G0101_20170722/GN20170722/SK_HLA_G0101_R2_02.mzML,,,,G0101_20170722,G0101,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/G0103_20170722/GN20170722/SK_HLA_G0103_R2_01.mzML,,,,G0103_20170722,G0103,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/G0103_20170722/GN20170722/SK_HLA_G0103_R2_02.mzML,,,,G0103_20170722,G0103,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/G0104_20171011/AC20171011/Broad_HLA_G0104_R2_Rep01.mzML,,,,G0104_20171011,G0104,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A0205_20180519/YE/20180519_SK_HLA_A0205_3IPs_a50mio_R2_01.mzML,,,,A0205_20180519,A0205,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A0211_20180514/YE/20180512_SK_HLA_A0211_3Ips_a50mio_R2_01.mzML,,,,A0211_20180514,A0211,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A1102_20180507/YE/20180507_SK_HLA_A1102_3Ips_a50mio_R2_01.mzML,,,,A1102_20180507,A1102,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A2407_20180531/YE/20180531_SK_HLA_A2407_3IPs_a50mio_R2_01.mzML,,,,A2407_20180531,A2407,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A0205_20180519/YE/20180519_SK_HLA_A0205_3Ips_a50mio_R2_02.mzML,,,,A0205_20180519,A0205,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A0211_20180514/YE/20180512_SK_HLA_A0211_3Ips_a50mio_R2_02.mzML,,,,A0211_20180514,A0211,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A1102_20180507/YE/20180507_SK_HLA_A1102_3Ips_a50mio_R2_02.mzML,,,,A1102_20180507,A1102,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A2407_20180531/YE/20180531_SK_HLA_A2407_3IPs_a50mio_R2_02.mzML,,,,A2407_20180531,A2407,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/G0104_20171011/AC20171011/Broad_HLA_G0104_R2_Rep02_xcaliburfail.mzML,,,,G0104_20171011,G0104,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5001_20170303_15ppm/GG20170303/CRH_HLA_B5001_rep1_01.mzML,,,,B5001_20170303_15ppm,B5001,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5001_20170303_15ppm/GG20170303/CRH_HLA_B5001_rep1_02.mzML,,,,B5001_20170303_15ppm,B5001,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C0403_20170301/GG20170301/CRH_HLA_C0403_150mlnIP_rep1_01.mzML,,,,C0403_20170301,C0403,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0403_20170301/GG20170301/CRH_HLA_C0403_150mlnIP_rep1_02.mzML,,,,C0403_20170301,C0403,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C1701_2017/GG20170301/CRH_HLA_C1701_150mlnIP_rep1_01.mzML,OvCa48,OvCa48,,C1701_2017,C1701,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C1701_2017/GG20170301/CRH_HLA_C1701_150mlnIP_rep1_02.mzML,OvCa48,OvCa48,,C1701_2017,C1701,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5001_20170303_15ppm/GG20170303/CRH_HLA_B5001_rep2_01.mzML,,,,B5001_20170303_15ppm,B5001,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5001_20170303_15ppm/GG20170303/CRH_HLA_B5001_rep2_02.mzML,,,,B5001_20170303_15ppm,B5001,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C0403_20170301/GG20170301/CRH_HLA_C0403_150mlnIP_rep2_01.mzML,,,,C0403_20170301,C0403,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0403_20170301/GG20170301/CRH_HLA_C0403_150mlnIP_rep2_02.mzML,,,,C0403_20170301,C0403,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C1701_2017/GG20170301/CRH_HLA_C1701_150mlnIP_rep2_01.mzML,OvCa48,OvCa48,,C1701_2017,C1701,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C1701_2017/GG20170301/CRH_HLA_C1701_150mlnIP_rep2_02.mzML,OvCa48,OvCa48,,C1701_2017,C1701,,,,R2_02,,,,,
